index,lat,lon,x_m,y_m,heading_deg,vx_mps,ax_mps2,time_s
0,31.2951903000,121.1981009000,-1062.475,387.425,131.967,5.000,0.000,0.000
1,31.2951828963,121.1981105334,-1061.559,386.601,131.964,5.000,0.000,0.100
2,31.2951754931,121.1981201673,-1060.642,385.777,131.962,5.000,0.000,0.200
3,31.2951680901,121.1981298015,-1059.726,384.953,131.959,5.000,0.000,0.300
4,31.2951606876,121.1981394362,-1058.809,384.129,131.956,5.000,0.000,0.400
5,31.2951532855,121.1981490712,-1057.893,383.305,131.954,5.000,0.000,0.500
6,31.2951458837,121.1981587066,-1056.976,382.481,131.951,5.000,0.000,0.600
7,31.2951384824,121.1981683425,-1056.059,381.657,131.949,5.000,0.000,0.700
8,31.2951310814,121.1981779787,-1055.143,380.833,131.946,5.000,0.000,0.800
9,31.2951236808,121.1981876154,-1054.226,380.009,131.943,5.000,0.000,0.900
10,31.2951162805,121.1981972525,-1053.309,379.185,131.941,5.000,0.000,1.000
11,31.2951088807,121.1982068899,-1052.393,378.362,131.938,5.000,0.000,1.100
12,31.2951014812,121.1982165278,-1051.476,377.538,131.935,5.000,0.000,1.200
13,31.2950940821,121.1982261660,-1050.559,376.714,131.933,5.000,0.000,1.300
14,31.2950866834,121.1982358047,-1049.642,375.891,131.930,5.000,0.000,1.400
15,31.2950792851,121.1982454437,-1048.725,375.067,131.927,5.000,0.000,1.500
16,31.2950718872,121.1982550832,-1047.808,374.244,131.925,5.000,0.000,1.600
17,31.2950644896,121.1982647231,-1046.891,373.420,131.922,5.000,0.000,1.700
18,31.2950570924,121.1982743633,-1045.974,372.597,131.919,5.000,0.000,1.800
19,31.2950496956,121.1982840040,-1045.057,371.773,131.917,5.000,0.000,1.900
20,31.2950422995,121.1982936446,-1044.140,370.950,131.658,5.000,0.000,2.000
21,31.2950349413,121.1983033236,-1043.219,370.131,131.114,5.000,0.000,2.100
22,31.2950276609,121.1983130849,-1042.291,369.320,131.112,5.000,0.000,2.200
23,31.2950203810,121.1983228466,-1041.362,368.510,131.109,5.000,0.000,2.300
24,31.2950131014,121.1983326087,-1040.433,367.700,131.107,5.000,0.000,2.400
25,31.2950058222,121.1983423711,-1039.505,366.889,131.104,5.000,0.000,2.500
26,31.2949985434,121.1983521340,-1038.576,366.079,131.101,5.000,0.000,2.600
27,31.2949912649,121.1983618973,-1037.647,365.269,131.099,5.000,0.000,2.700
28,31.2949839869,121.1983716609,-1036.719,364.459,131.096,5.000,0.000,2.800
29,31.2949767092,121.1983814250,-1035.790,363.648,131.093,5.000,0.000,2.900
30,31.2949694319,121.1983911894,-1034.861,362.838,131.091,5.000,0.000,3.000
31,31.2949621550,121.1984009542,-1033.932,362.028,131.088,5.000,0.000,3.100
32,31.2949548785,121.1984107195,-1033.003,361.218,131.086,5.000,0.000,3.200
33,31.2949476023,121.1984204851,-1032.074,360.408,131.083,5.000,0.000,3.300
34,31.2949403266,121.1984302511,-1031.145,359.598,131.080,5.000,0.000,3.400
35,31.2949330512,121.1984400174,-1030.216,358.788,131.078,5.000,0.000,3.500
36,31.2949257762,121.1984497842,-1029.287,357.979,131.075,5.000,0.000,3.600
37,31.2949185016,121.1984595514,-1028.358,357.169,131.073,5.000,0.000,3.700
38,31.2949112273,121.1984693189,-1027.429,356.359,131.070,5.000,0.000,3.800
39,31.2949039534,121.1984790868,-1026.500,355.549,131.067,5.000,0.000,3.900
40,31.2948966800,121.1984888552,-1025.570,354.740,131.065,5.000,0.000,4.000
41,31.2948894101,121.1984986194,-1024.641,353.930,130.399,5.000,0.000,4.100
42,31.2948822589,121.1985084528,-1023.706,353.134,126.205,5.000,0.000,4.200
43,31.2948757191,121.1985189074,-1022.712,352.406,126.203,5.000,0.000,4.300
44,31.2948691796,121.1985293623,-1021.717,351.678,126.200,5.000,0.000,4.400
45,31.2948626406,121.1985398176,-1020.722,350.950,126.198,5.000,0.000,4.500
46,31.2948561019,121.1985502732,-1019.728,350.222,126.195,5.000,0.000,4.600
47,31.2948495637,121.1985607291,-1018.733,349.495,126.193,5.000,0.000,4.700
48,31.2948430258,121.1985711854,-1017.739,348.767,126.190,5.000,0.000,4.800
49,31.2948364884,121.1985816421,-1016.744,348.039,126.187,5.000,0.000,4.900
50,31.2948299513,121.1985920990,-1015.749,347.311,126.185,5.000,0.000,5.000
51,31.2948234147,121.1986025564,-1014.754,346.584,126.182,5.000,0.000,5.100
52,31.2948168784,121.1986130140,-1013.760,345.856,126.180,5.000,0.000,5.200
53,31.2948103426,121.1986234720,-1012.765,345.129,126.177,5.000,0.000,5.300
54,31.2948038071,121.1986339304,-1011.770,344.401,126.175,5.000,0.000,5.400
55,31.2947972721,121.1986443891,-1010.775,343.674,126.172,5.000,0.000,5.500
56,31.2947907374,121.1986548481,-1009.780,342.946,126.170,5.000,0.000,5.600
57,31.2947842031,121.1986653075,-1008.785,342.219,126.167,5.000,0.000,5.700
58,31.2947776692,121.1986757672,-1007.790,341.491,126.165,5.000,0.000,5.800
59,31.2947711357,121.1986862272,-1006.795,340.764,126.162,5.000,0.000,5.900
60,31.2947646026,121.1986966876,-1005.800,340.037,126.160,5.000,0.000,6.000
61,31.2947580699,121.1987071483,-1004.805,339.310,126.157,5.000,0.000,6.100
62,31.2947515376,121.1987176093,-1003.810,338.582,126.155,5.000,0.000,6.200
63,31.2947450056,121.1987280707,-1002.815,337.855,126.152,5.000,0.000,6.300
64,31.2947384741,121.1987385324,-1001.819,337.128,126.150,5.000,0.000,6.400
65,31.2947319429,121.1987489944,-1000.824,336.401,126.147,5.000,0.000,6.500
66,31.2947254121,121.1987594568,-999.829,335.674,126.145,5.000,0.000,6.600
67,31.2947188817,121.1987699195,-998.834,334.947,126.142,5.000,0.000,6.700
68,31.2947123517,121.1987803825,-997.838,334.220,126.140,5.000,0.000,6.800
69,31.2947058197,121.1987908497,-996.843,333.493,126.330,5.000,0.000,6.900
70,31.2946992577,121.1988012920,-995.849,332.763,126.541,5.000,0.000,7.000
71,31.2946926656,121.1988117015,-994.859,332.029,126.539,5.000,0.000,7.100
72,31.2946860738,121.1988221114,-993.869,331.295,126.536,5.000,0.000,7.200
73,31.2946794825,121.1988325217,-992.879,330.561,126.534,5.000,0.000,7.300
74,31.2946728915,121.1988429322,-991.888,329.828,126.531,5.000,0.000,7.400
75,31.2946663009,121.1988533431,-990.898,329.094,126.529,5.000,0.000,7.500
76,31.2946597107,121.1988637544,-989.908,328.360,126.527,5.000,0.000,7.600
77,31.2946531208,121.1988741659,-988.917,327.627,126.552,5.000,0.000,7.700
78,31.2946466069,121.1988844480,-987.939,326.902,121.520,5.000,0.000,7.800
79,31.2946408186,121.1988954928,-986.888,326.257,121.518,5.000,0.000,7.900
80,31.2946350307,121.1989065379,-985.838,325.613,121.516,5.000,0.000,8.000
81,31.2946292431,121.1989175832,-984.787,324.969,121.513,5.000,0.000,8.100
82,31.2946234560,121.1989286289,-983.736,324.324,121.511,5.000,0.000,8.200
83,31.2946176692,121.1989396748,-982.685,323.680,121.508,5.000,0.000,8.300
84,31.2946118829,121.1989507210,-981.635,323.036,121.506,5.000,0.000,8.400
85,31.2946060969,121.1989617675,-980.584,322.392,121.504,5.000,0.000,8.500
86,31.2946003113,121.1989728142,-979.533,321.748,121.501,5.000,0.000,8.600
87,31.2945945261,121.1989838613,-978.482,321.104,121.499,5.000,0.000,8.700
88,31.2945887413,121.1989949086,-977.431,320.460,121.497,5.000,0.000,8.800
89,31.2945829517,121.1990059658,-976.379,319.816,121.774,5.000,0.000,8.900
90,31.2945771076,121.1990170070,-975.329,319.165,122.531,5.000,0.000,9.000
91,31.2945711538,121.1990279307,-974.290,318.502,122.528,5.000,0.000,9.100
92,31.2945652003,121.1990388546,-973.251,317.839,122.526,5.000,0.000,9.200
93,31.2945592472,121.1990497788,-972.212,317.177,122.524,5.000,0.000,9.300
94,31.2945532945,121.1990607033,-971.173,316.514,122.522,5.000,0.000,9.400
95,31.2945473421,121.1990716281,-970.133,315.851,122.519,5.000,0.000,9.500
96,31.2945413901,121.1990825532,-969.094,315.189,122.517,5.000,0.000,9.600
97,31.2945354385,121.1990934785,-968.055,314.526,122.515,5.000,0.000,9.700
98,31.2945294873,121.1991044041,-967.015,313.864,122.512,5.000,0.000,9.800
99,31.2945235364,121.1991153300,-965.976,313.201,122.510,5.000,0.000,9.900
100,31.2945175859,121.1991262561,-964.937,312.539,122.508,5.000,0.000,10.000
101,31.2945116357,121.1991371826,-963.897,311.877,122.506,5.000,0.000,10.100
102,31.2945056859,121.1991481093,-962.858,311.214,122.504,5.000,0.000,10.200
103,31.2944997365,121.1991590363,-961.818,310.552,122.501,5.000,0.000,10.300
104,31.2944937874,121.1991699635,-960.779,309.890,122.499,5.000,0.000,10.400
105,31.2944878387,121.1991808910,-959.739,309.228,122.497,5.000,0.000,10.500
106,31.2944818903,121.1991918188,-958.700,308.565,122.495,5.000,0.000,10.600
107,31.2944759423,121.1992027469,-957.660,307.903,122.493,5.000,0.000,10.700
108,31.2944699947,121.1992136752,-956.621,307.241,122.490,5.000,0.000,10.800
109,31.2944640474,121.1992246038,-955.581,306.579,122.488,5.000,0.000,10.900
110,31.2944581004,121.1992355326,-954.542,305.917,122.486,5.000,0.000,11.000
111,31.2944521538,121.1992464617,-953.502,305.255,122.484,5.000,0.000,11.100
112,31.2944462076,121.1992573911,-952.462,304.593,122.482,5.000,0.000,11.200
113,31.2944402617,121.1992683207,-951.423,303.931,122.480,5.000,0.000,11.300
114,31.2944343161,121.1992792506,-950.383,303.269,122.478,5.000,0.000,11.400
115,31.2944283709,121.1992901808,-949.343,302.608,122.475,5.000,0.000,11.500
116,31.2944224260,121.1993011112,-948.303,301.946,122.632,5.000,0.000,11.600
117,31.2944167052,121.1993115664,-947.309,301.309,114.622,5.000,0.000,11.700
118,31.2944121065,121.1993233091,-946.192,300.797,114.161,5.000,0.000,11.800
119,31.2944075748,121.1993351306,-945.067,300.293,114.159,5.000,0.000,11.900
120,31.2944030435,121.1993469524,-943.943,299.788,114.156,5.000,0.000,12.000
121,31.2943985126,121.1993587743,-942.818,299.284,114.154,5.000,0.000,12.100
122,31.2943939821,121.1993705965,-941.694,298.780,114.152,5.000,0.000,12.200
123,31.2943894519,121.1993824188,-940.569,298.275,114.150,5.000,0.000,12.300
124,31.2943849220,121.1993942414,-939.444,297.771,114.148,5.000,0.000,12.400
125,31.2943803925,121.1994060641,-938.320,297.267,114.146,5.000,0.000,12.500
126,31.2943758634,121.1994178870,-937.195,296.763,114.144,5.000,0.000,12.600
127,31.2943713346,121.1994297101,-936.070,296.258,114.142,5.000,0.000,12.700
128,31.2943668062,121.1994415334,-934.946,295.754,114.140,5.000,0.000,12.800
129,31.2943622781,121.1994533568,-933.821,295.250,114.138,5.000,0.000,12.900
130,31.2943577503,121.1994651805,-932.696,294.746,114.136,5.000,0.000,13.000
131,31.2943532229,121.1994770043,-931.571,294.242,114.135,5.000,0.000,13.100
132,31.2943486959,121.1994888283,-930.447,293.738,114.133,5.000,0.000,13.200
133,31.2943441692,121.1995006525,-929.322,293.234,114.131,5.000,0.000,13.300
134,31.2943396428,121.1995124769,-928.197,292.730,114.129,5.000,0.000,13.400
135,31.2943351168,121.1995243014,-927.072,292.227,114.127,5.000,0.000,13.500
136,31.2943305911,121.1995361262,-925.947,291.723,114.125,5.000,0.000,13.600
137,31.2943260657,121.1995479511,-924.822,291.219,114.123,5.000,0.000,13.700
138,31.2943215407,121.1995597762,-923.698,290.715,114.121,5.000,0.000,13.800
139,31.2943170159,121.1995716014,-922.573,290.212,114.119,5.000,0.000,13.900
140,31.2943124916,121.1995834269,-921.448,289.708,114.117,5.000,0.000,14.000
141,31.2943079675,121.1995952525,-920.323,289.204,114.116,5.000,0.000,14.100
142,31.2943034438,121.1996070783,-919.198,288.701,114.113,5.000,0.000,14.200
143,31.2942989256,121.1996188907,-918.074,288.198,113.972,5.000,0.000,14.300
144,31.2942944842,121.1996305800,-916.962,287.703,112.374,5.000,0.000,14.400
145,31.2942902696,121.1996425612,-915.823,287.234,112.372,5.000,0.000,14.500
146,31.2942860554,121.1996545425,-914.683,286.765,112.371,5.000,0.000,14.600
147,31.2942818415,121.1996665240,-913.543,286.296,112.369,5.000,0.000,14.700
148,31.2942776279,121.1996785057,-912.403,285.827,112.367,5.000,0.000,14.800
149,31.2942734146,121.1996904875,-911.263,285.358,112.365,5.000,0.000,14.900
150,31.2942692017,121.1997024695,-910.124,284.889,112.364,5.000,0.000,15.000
151,31.2942649890,121.1997144516,-908.984,284.420,112.362,5.000,0.000,15.100
152,31.2942607767,121.1997264339,-907.844,283.951,112.360,5.000,0.000,15.200
153,31.2942565646,121.1997384164,-906.704,283.482,112.358,5.000,0.000,15.300
154,31.2942523529,121.1997503989,-905.564,283.013,112.357,5.000,0.000,15.400
155,31.2942481415,121.1997623817,-904.424,282.545,112.355,5.000,0.000,15.500
